3347__little_2__circlets_3	amm-fragment02	amod	circlets	NNS	little	JJ	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 
3347__leaves_7__circlets_3	amm-fragment02	nsubj	leaves	VBZ	circlets	NNS	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 
3347__intervals_12__jointed_15	amm-fragment02	nmod	intervals	NNS	jointed	JJ	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 
3347__stems_16__serve_17	amm-fragment02	xcomp	stems	VBZ	serve	VB	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 
3347__distinguish_19__serve_17	amm-fragment02	xcomp	serve	VB	distinguish	VB	The little circlets of flat ‘ leaves ’ born at regular intervals on the jointed stems serve to distinguish this plant from others in the Carboniferous coal-shales. 8 cm long . 
3351__frond_3__carries_4	amm-fragment02	nsubj	carries	VBZ	frond	NN	The large frond carries many branches , on which there are numbers of leaf-like pinnules — more or less alternating on either side of the branch . 
3351__branches_6__carries_4	amm-fragment02	dobj	carries	VBZ	branches	NNS	The large frond carries many branches , on which there are numbers of leaf-like pinnules — more or less alternating on either side of the branch . 
3360__outline_6__elegant_5	amm-fragment02	amod	outline	NN	elegant	JJ	Poplar leaves have an elegant outline resembling that of an arab minaret . 
3360__minaret_12__arab_11	amm-fragment02	amod	minaret	NN	arab	JJ	Poplar leaves have an elegant outline resembling that of an arab minaret . 
3360__arab_11__minaret_12	amm-fragment02	amod	minaret	NN	arab	JJ	Poplar leaves have an elegant outline resembling that of an arab minaret . 
3360__resembling_7__minaret_12	amm-fragment02	subj-obj	resembling	VBG	minaret	NN	Poplar leaves have an elegant outline resembling that of an arab minaret . 
3361__finely_5__toothed_6	amm-fragment02	advmod	toothed	JJ	finely	RB	This species has a finely toothed margin ; a large , wide leaf born on a long stem . 
3361__margin_7__toothed_6	amm-fragment02	amod	margin	NN	toothed	JJ	This species has a finely toothed margin ; a large , wide leaf born on a long stem . 
3362__history_7__extending_8	amm-fragment02	acl	history	NN	extending	VBG	This type of tree has a history extending back to the upper Cretaceous . 
3362__Cretaceous_13__extending_8	amm-fragment02	subj-obj	extending	VBG	Cretaceous	JJ	This type of tree has a history extending back to the upper Cretaceous . 
3362__Cretaceous_13__upper_12	amm-fragment02	amod	Cretaceous	JJ	upper	JJ	This type of tree has a history extending back to the upper Cretaceous . 
3365__Seeds_1__family_5	amm-fragment02	nmod	Seeds	NNS	family	NN	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3365__maple_4__family_5	amm-fragment02	compound	family	NN	maple	NN	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3365__joined_11__wings_19	amm-fragment02	nmod	joined	VBD	wings	NNS	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3365__flat_17__wings_19	amm-fragment02	amod	wings	NNS	flat	JJ	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3365__pairs_9__wings_19	amm-fragment02	subj-obj	pairs	NNS	wings	NNS	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3365__seeds_24__help_22	amm-fragment02	dobj	help	VBP	seeds	NNS	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3365__disperse_26__help_22	amm-fragment02	advcl	help	VBP	disperse	VB	Seeds of the maple family are typically in pairs , joined at the base , with flat ‘ wings ’ that help the seeds to disperse . 
3372__finely_14__toothed_15	amm-fragment02	advmod	toothed	VBD	finely	RB	The leaf is divided into three parts with a broad central lobe ( finely toothed ) and two flanking lobes . 
3373__distinct_3__veining_4	amm-fragment02	amod	veining	NN	distinct	JJ	Simple , distinct veining can also be seen . 
3373__seen_8__veining_4	amm-fragment02	nsubjpass	seen	VBN	veining	NN	Simple , distinct veining can also be seen . 
3376__deposits_9__illustrated_16	amm-fragment02	acl	deposits	NNS	illustrated	VBD	These beautifully preserved flowers are from the Oeningen deposits like the maple leaf and seeds illustrated here . 
3378__petals_6__veined_9	amm-fragment02	appos	petals	NNS	veined	VBN	These flowers have five oval petals , finely veined . 
3378__finely_8__veined_9	amm-fragment02	advmod	veined	VBN	finely	RB	These flowers have five oval petals , finely veined . 
3383__trilobites_3__preferred_4	amm-fragment02	acl	trilobites	NNS	preferred	VBN	Most bottom-dwelling trilobites preferred to live at a particular water depth , or on a particular type of sea bottom ( mud , sand or lime ) . 
3383__live_6__preferred_4	amm-fragment02	xcomp	preferred	VBN	live	VB	Most bottom-dwelling trilobites preferred to live at a particular water depth , or on a particular type of sea bottom ( mud , sand or lime ) . 
3384__kinds_19__found_14	amm-fragment02	nmod	found	VBN	kinds	NNS	No such restriction should apply to our large-eyed species ; it should be found with all other different kinds of trilobite assemblages without preference . 
3385__trilobites_17__found_15	amm-fragment02	nmod	found	VBN	trilobites	NNS	This has been proved in several places : in some arctic localities it is found with trilobites that lived at great depths in the muds of the Ordovician ocean , while in Canada the same species occurs mixed with the inhabitants of the shallow-water seas , where limestones were accumulating . 
3385__occurs_37__found_15	amm-fragment02	advcl	found	VBN	occurs	VBZ	This has been proved in several places : in some arctic localities it is found with trilobites that lived at great depths in the muds of the Ordovician ocean , while in Canada the same species occurs mixed with the inhabitants of the shallow-water seas , where limestones were accumulating . 
3385__localities_12__found_15	amm-fragment02	nmod	found	VBN	localities	NNS	This has been proved in several places : in some arctic localities it is found with trilobites that lived at great depths in the muds of the Ordovician ocean , while in Canada the same species occurs mixed with the inhabitants of the shallow-water seas , where limestones were accumulating . 
3386__oceans_20__token_4	amm-fragment02	nmod	token	JJ	oceans	NNS	By the same token the free-swimming trilobite may be expected to have a very wide geographical distribution , for oceans would be no barrier to it . 
3386__expected_10__token_4	amm-fragment02	acl:relcl	token	JJ	expected	VBN	By the same token the free-swimming trilobite may be expected to have a very wide geographical distribution , for oceans would be no barrier to it . 
3386__barrier_24__token_4	amm-fragment02	nsubj	barrier	NN	token	JJ	By the same token the free-swimming trilobite may be expected to have a very wide geographical distribution , for oceans would be no barrier to it . 
3386__token_4__barrier_24	amm-fragment02	nsubj	barrier	NN	token	JJ	By the same token the free-swimming trilobite may be expected to have a very wide geographical distribution , for oceans would be no barrier to it . 
3388__evidence_9__sources_7	amm-fragment02	nmod	sources	NNS	evidence	NN	So in this case the different sources of evidence all point in the same direction , whether derived from a detailed consideration of the way the trilobite is constructed , or by analogy with living animals with similar adaptations , or from the evidence of the rocks or the distribution of the fossils . 
3388__trilobite_27__constructed_29	amm-fragment02	nsubjpass	constructed	VBN	trilobite	NN	So in this case the different sources of evidence all point in the same direction , whether derived from a detailed consideration of the way the trilobite is constructed , or by analogy with living animals with similar adaptations , or from the evidence of the rocks or the distribution of the fossils . 
3389__trilobites_3__swimmers_9	amm-fragment02	nsubj	swimmers	NNS	trilobites	NNS	These giant-eyed trilobites of the Ordovician were active swimmers in the surface waters , as near certainly as we can ever know . 
3389__active_8__swimmers_9	amm-fragment02	amod	swimmers	NNS	active	JJ	These giant-eyed trilobites of the Ordovician were active swimmers in the surface waters , as near certainly as we can ever know . 
3389__waters_13__swimmers_9	amm-fragment02	nmod	swimmers	NNS	waters	NNS	These giant-eyed trilobites of the Ordovician were active swimmers in the surface waters , as near certainly as we can ever know . 
